category,qid,name,question,answer,model_output_norm,correct
Collide,232,pilot_it2_collision_non-sphere_box_0022,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,233,pilot_it2_collision_non-sphere_box_0023,Will the red cylinder touch the yellow mat?,no,no,1
Collide,234,pilot_it2_collision_non-sphere_box_0024,Will the red pyramid touch the yellow mat?,yes,no,0
Collide,235,pilot_it2_collision_non-sphere_box_0025,Will the red pipe touch the yellow mat?,no,no,1
Collide,236,pilot_it2_collision_non-sphere_box_0026,Will the red pentagon touch the yellow mat?,yes,yes,1
Collide,237,pilot_it2_collision_non-sphere_box_0027,Will the red pyramid touch the yellow mat?,no,no,1
Collide,238,pilot_it2_collision_non-sphere_box_0028,Will the red dumbbell touch the yellow mat?,yes,no,0
Collide,239,pilot_it2_collision_non-sphere_box_0029,Will the red pyramid touch the yellow mat?,no,yes,0
Collide,240,pilot_it2_collision_non-sphere_box_0030,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,241,pilot_it2_collision_non-sphere_box_0031,Will the red pipe touch the yellow mat?,no,no,1
Collide,242,pilot_it2_collision_non-sphere_box_0032,Will the red dumbbell touch the yellow mat?,no,no,1
Collide,243,pilot_it2_collision_non-sphere_box_0033,Will the red pentagon touch the yellow mat?,no,no,1
Collide,244,pilot_it2_collision_non-sphere_box_0034,Will the red cube touch the yellow mat?,yes,yes,1
Collide,245,pilot_it2_collision_non-sphere_box_0035,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,246,pilot_it2_collision_non-sphere_box_0036,Will the red cube touch the yellow mat?,yes,yes,1
Collide,247,pilot_it2_collision_non-sphere_box_0037,Will the red bowl touch the yellow mat?,no,yes,0
Collide,248,pilot_it2_collision_non-sphere_box_0038,Will the red dumbbell touch the yellow mat?,no,no,1
Collide,249,pilot_it2_collision_non-sphere_box_0039,Will the red bowl touch the yellow mat?,no,yes,0
Collide,250,pilot_it2_collision_non-sphere_box_0040,Will the red bowl touch the yellow mat?,no,no,1
Collide,251,pilot_it2_collision_non-sphere_box_0041,Will the red cone touch the yellow mat?,yes,yes,1
Collide,252,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0000,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,253,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0001,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,254,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0002,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,255,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0003,Will the red bowl touch the yellow mat?,no,yes,0
Collide,256,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0004,Will the red bowl touch the yellow mat?,yes,yes,1
Collide,257,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0005,Will the red bowl touch the yellow mat?,yes,yes,1
Collide,258,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0006,Will the red torus touch the yellow mat?,no,no,1
Collide,259,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0007,Will the red pentagon touch the yellow mat?,no,no,1
Collide,260,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0008,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,261,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0009,Will the red dumbbell touch the yellow mat?,yes,no,0
Collide,262,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0010,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,263,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0011,Will the red cube touch the yellow mat?,yes,yes,1
Collide,264,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0012,Will the red dumbbell touch the yellow mat?,yes,no,0
Collide,265,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0013,Will the red cube touch the yellow mat?,yes,yes,1
Collide,266,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0014,Will the red pipe touch the yellow mat?,yes,no,0
Collide,267,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0015,Will the red pyramid touch the yellow mat?,no,yes,0
Collide,268,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0016,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,269,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0017,Will the red torus touch the yellow mat?,no,no,1
Collide,270,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0018,Will the red cone touch the yellow mat?,no,yes,0
Collide,271,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0019,Will the red cone touch the yellow mat?,no,no,1
Collide,272,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0020,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,273,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0021,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,274,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0022,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,275,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0023,Will the red cylinder touch the yellow mat?,no,no,1
Collide,276,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0024,Will the red pyramid touch the yellow mat?,yes,no,0
Collide,277,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0025,Will the red pipe touch the yellow mat?,no,no,1
Collide,278,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0026,Will the red pentagon touch the yellow mat?,yes,yes,1
Collide,279,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0027,Will the red pyramid touch the yellow mat?,no,no,1
Collide,280,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0028,Will the red dumbbell touch the yellow mat?,yes,no,0
Collide,281,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0029,Will the red pyramid touch the yellow mat?,no,yes,0
Collide,282,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0030,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,283,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0031,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,284,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0032,Will the red dumbbell touch the yellow mat?,no,yes,0
Collide,285,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0033,Will the red pentagon touch the yellow mat?,no,no,1
Collide,286,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0034,Will the red cube touch the yellow mat?,yes,yes,1
Collide,287,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0035,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,288,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0036,Will the red cube touch the yellow mat?,yes,yes,1
Collide,289,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0037,Will the red bowl touch the yellow mat?,yes,yes,1
Collide,290,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0038,Will the red dumbbell touch the yellow mat?,no,no,1
Collide,291,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0039,Will the red bowl touch the yellow mat?,no,yes,0
Collide,292,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0040,Will the red bowl touch the yellow mat?,no,no,1
Collide,293,pilot_it2_collision_non-sphere_box_1_dis_1_occ_0041,Will the red cone touch the yellow mat?,yes,yes,1
Collide,294,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0000,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,295,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0001,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,296,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0002,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,297,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0003,Will the red bowl touch the yellow mat?,no,yes,0
Collide,298,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0004,Will the red bowl touch the yellow mat?,yes,yes,1
Collide,299,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0005,Will the red bowl touch the yellow mat?,yes,yes,1
Collide,300,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0006,Will the red torus touch the yellow mat?,no,no,1
Collide,301,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0007,Will the red pentagon touch the yellow mat?,no,yes,0
Collide,302,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0008,Will the red pentagon touch the yellow mat?,yes,yes,1
Collide,303,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0009,Will the red dumbbell touch the yellow mat?,yes,yes,1
Collide,304,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0010,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,305,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0011,Will the red cube touch the yellow mat?,yes,yes,1
Collide,306,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0012,Will the red dumbbell touch the yellow mat?,yes,no,0
Collide,307,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0013,Will the red cube touch the yellow mat?,yes,yes,1
Collide,308,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0014,Will the red pipe touch the yellow mat?,yes,no,0
Collide,309,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0015,Will the red pyramid touch the yellow mat?,no,yes,0
Collide,310,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0016,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,311,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0017,Will the red torus touch the yellow mat?,no,yes,0
Collide,312,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0018,Will the red cone touch the yellow mat?,no,no,1
Collide,313,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0019,Will the red cone touch the yellow mat?,no,yes,0
Collide,314,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0020,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,315,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0021,Will the red pentagon touch the yellow mat?,yes,yes,1
Collide,316,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0022,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,317,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0023,Will the red cylinder touch the yellow mat?,no,no,1
Collide,318,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0024,Will the red pyramid touch the yellow mat?,yes,no,0
Collide,319,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0025,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,320,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0026,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,321,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0027,Will the red pyramid touch the yellow mat?,no,yes,0
Collide,322,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0028,Will the red dumbbell touch the yellow mat?,yes,yes,1
Collide,323,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0029,Will the red pyramid touch the yellow mat?,no,yes,0
Collide,324,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0030,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,325,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0031,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,326,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0032,Will the red dumbbell touch the yellow mat?,no,yes,0
Collide,327,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0033,Will the red pentagon touch the yellow mat?,no,no,1
Collide,328,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0034,Will the red cube touch the yellow mat?,yes,yes,1
Collide,329,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0035,Will the red pyramid touch the yellow mat?,yes,no,0
Collide,330,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0036,Will the red cube touch the yellow mat?,yes,yes,1
Collide,331,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0037,Will the red bowl touch the yellow mat?,no,yes,0
Collide,332,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0038,Will the red dumbbell touch the yellow mat?,no,no,1
Collide,333,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0039,Will the red bowl touch the yellow mat?,no,yes,0
Collide,334,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0040,Will the red bowl touch the yellow mat?,no,no,1
Collide,335,pilot_it2_collision_non-sphere_box_2_dis_2_occ_0041,Will the red cone touch the yellow mat?,yes,yes,1
Collide,336,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0000,Will the red pyramid touch the yellow mat?,yes,no,0
Collide,337,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0001,Will the red pentagon touch the yellow mat?,yes,yes,1
Collide,338,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0002,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,339,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0003,Will the red bowl touch the yellow mat?,no,yes,0
Collide,340,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0004,Will the red bowl touch the yellow mat?,no,yes,0
Collide,341,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0005,Will the red bowl touch the yellow mat?,yes,yes,1
Collide,342,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0006,Will the red torus touch the yellow mat?,no,no,1
Collide,343,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0007,Will the red pentagon touch the yellow mat?,yes,yes,1
Collide,344,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0008,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,345,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0009,Will the red dumbbell touch the yellow mat?,yes,yes,1
Collide,346,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0010,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,347,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0011,Will the red cube touch the yellow mat?,yes,yes,1
Collide,348,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0012,Will the red dumbbell touch the yellow mat?,yes,no,0
Collide,349,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0013,Will the red cube touch the yellow mat?,yes,yes,1
Collide,350,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0014,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,351,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0015,Will the red pyramid touch the yellow mat?,no,no,1
Collide,352,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0016,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,353,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0017,Will the red torus touch the yellow mat?,no,no,1
Collide,354,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0018,Will the red cone touch the yellow mat?,yes,yes,1
Collide,355,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0019,Will the red cone touch the yellow mat?,no,yes,0
Collide,356,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0020,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,357,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0021,Will the red pentagon touch the yellow mat?,yes,yes,1
Collide,358,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0022,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,359,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0023,Will the red cylinder touch the yellow mat?,no,no,1
Collide,360,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0024,Will the red pyramid touch the yellow mat?,yes,no,0
Collide,361,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0025,Will the red pipe touch the yellow mat?,no,yes,0
Collide,362,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0026,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,363,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0027,Will the red pyramid touch the yellow mat?,no,yes,0
Collide,364,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0028,Will the red dumbbell touch the yellow mat?,yes,no,0
Collide,365,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0029,Will the red pyramid touch the yellow mat?,no,yes,0
Collide,366,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0030,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,367,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0031,Will the red pipe touch the yellow mat?,yes,yes,1
Collide,368,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0032,Will the red dumbbell touch the yellow mat?,no,yes,0
Collide,369,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0033,Will the red pentagon touch the yellow mat?,no,no,1
Collide,370,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0034,Will the red cube touch the yellow mat?,yes,yes,1
Collide,371,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0035,Will the red pyramid touch the yellow mat?,no,no,1
Collide,372,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0036,Will the red cube touch the yellow mat?,yes,yes,1
Collide,373,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0037,Will the red bowl touch the yellow mat?,yes,yes,1
Collide,374,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0038,Will the red dumbbell touch the yellow mat?,no,yes,0
Collide,375,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0039,Will the red bowl touch the yellow mat?,no,yes,0
Collide,376,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0040,Will the red bowl touch the yellow mat?,no,no,1
Collide,377,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ_0041,Will the red cone touch the yellow mat?,yes,yes,1
Collide,378,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0000,Will the red pyramid touch the yellow mat?,yes,no,0
Collide,379,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0001,Will the red pentagon touch the yellow mat?,yes,yes,1
Collide,380,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0002,Will the red pyramid touch the yellow mat?,yes,yes,1
Collide,381,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0003,Will the red bowl touch the yellow mat?,no,yes,0
Collide,382,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0004,Will the red bowl touch the yellow mat?,yes,yes,1
Collide,383,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0005,Will the red bowl touch the yellow mat?,yes,yes,1
Collide,384,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0006,Will the red torus touch the yellow mat?,no,no,1
Collide,385,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0007,Will the red pentagon touch the yellow mat?,yes,yes,1
Collide,386,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0008,Will the red pentagon touch the yellow mat?,yes,no,0
Collide,387,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0009,Will the red dumbbell touch the yellow mat?,yes,yes,1
Collide,388,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ_0010,Will the red pipe touch the yellow mat?,yes,yes,1
